,SegmentR,PEPR,AgeR,TimeRelationR,IncomeSourceR,ActivityR,NationalityR,CommonAddR,ProductTR,SubproductR,OperationTR,MonetaryInstR,DivisaR,ChannelR,OperabilitySR,OGoverR,SARR,VMR,VOR,SumSeR,SumReR,RSR,AAR,SendingNumR,ReceivingNumR,StateOpeR,StateResR,MunOpeR,MunResR,CountryR
11467,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,45,45,45,50,40,60,30,60,85,75,10
11468,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,45,45,45,50,40,40,30,60,85,75,10
11469,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,45,45,45,50,60,60,20,40,85,75,10
11470,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,45,45,45,50,60,40,30,40,85,75,10
11471,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,45,45,45,50,60,40,30,60,85,75,10
11472,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,45,45,45,50,40,40,30,60,85,75,10
11473,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,45,45,45,50,60,60,30,60,85,75,10
11474,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,45,45,45,50,60,40,30,60,85,75,10
11475,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,45,45,45,50,40,60,20,40,85,75,10
11476,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,45,45,45,50,40,40,20,60,85,75,10
11477,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,45,45,45,50,40,40,30,60,85,75,10
11478,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,45,45,45,50,60,60,30,40,85,75,10
11479,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,45,45,45,50,60,60,30,60,85,75,10
11480,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,45,45,45,50,40,40,20,40,85,75,10
11481,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,45,45,45,50,60,60,30,40,85,75,10
11482,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,45,45,45,50,60,40,30,40,85,75,10
11483,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,45,45,45,50,60,60,20,60,85,75,10
11484,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,45,45,45,50,60,60,20,40,85,75,10
11485,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,45,45,45,50,40,60,30,60,85,75,10
11486,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,45,45,45,50,40,40,20,60,85,75,10
11487,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,45,45,45,50,60,60,30,40,85,75,10
11488,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,40,60,30,60,85,75,10
11489,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,40,85,75,10
11490,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,60,85,75,10
11491,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,30,60,85,75,10
11492,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,30,40,85,75,10
11493,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,20,40,85,75,10
11494,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,20,40,85,75,10
11495,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,30,60,85,75,10
11496,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,30,60,85,75,10
11497,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,20,40,85,75,10
11498,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,20,40,85,75,10
11499,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,30,40,85,75,10
11500,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,40,85,75,10
11501,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,20,40,85,75,10
11502,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,30,40,85,75,10
11503,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,30,40,85,75,10
11504,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,40,30,40,85,75,10
11505,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,20,40,85,75,10
11506,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,60,85,75,10
11507,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,20,60,85,75,10
11508,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,40,20,60,85,75,10
11509,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,40,85,75,10
11510,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,30,60,85,75,10
11511,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,20,40,85,75,10
11512,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,30,40,85,75,10
11513,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,40,85,75,10
11514,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,30,60,85,75,10
11515,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,40,60,30,60,85,75,10
11516,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,60,20,60,85,75,10
11517,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,20,60,85,75,10
11518,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,40,20,40,85,75,10
11519,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,20,60,85,75,10
11520,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,40,40,20,40,85,75,10
11521,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,20,40,85,75,10
11522,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,40,20,40,85,75,10
11523,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,40,85,75,10
11524,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,40,85,75,10
11525,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,40,60,20,60,85,75,10
11526,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,60,30,60,85,75,10
11527,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,45,45,50,60,60,30,40,85,75,10
11528,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,40,85,75,10
11529,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,60,85,75,10
11530,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,20,60,85,75,10
11531,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,60,85,75,10
11532,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,20,60,85,75,10
11533,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,60,20,60,85,75,10
11534,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,40,85,75,10
11535,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,40,40,30,40,85,75,10
11536,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,60,85,75,10
11537,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,40,40,30,60,85,75,10
11538,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,40,40,30,40,85,75,10
11539,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,20,60,85,75,10
11540,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,20,60,85,75,10
11541,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,20,60,85,75,10
11542,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,30,60,85,75,10
11543,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,20,40,85,75,10
11544,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,30,60,85,75,10
11545,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,20,40,85,75,10
11546,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,30,40,85,75,10
11547,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,20,60,85,75,10
11548,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,30,40,85,75,10
11549,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,40,40,30,60,85,75,10
11550,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,20,40,85,75,10
11551,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,40,40,20,60,85,75,10
11552,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,60,85,75,10
11553,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,60,30,40,85,75,10
11554,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,30,60,85,75,10
11555,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,30,40,85,75,10
11556,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,40,60,30,60,85,75,10
11557,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,30,40,85,75,10
11558,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,30,60,85,75,10
11559,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,20,40,85,75,10
11560,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,30,60,85,75,10
11561,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,60,85,75,10
11562,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,30,40,85,75,10
11563,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,60,40,20,40,85,75,10
11564,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,40,30,40,85,75,10
11565,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,20,60,85,75,10
11566,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,60,20,60,85,75,10
11567,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,45,45,50,60,60,30,60,85,75,10
11568,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,40,60,20,40,85,75,10
11569,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,40,40,30,60,85,75,10
11570,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,30,60,85,75,10
11571,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,60,40,20,40,85,75,10
11572,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,40,85,75,10
11573,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,40,30,60,85,75,10
11574,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,20,60,85,75,10
11575,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,40,40,30,40,85,75,10
11576,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,40,20,60,85,75,10
11577,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,40,30,60,85,75,10
11578,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,20,40,85,75,10
11579,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,30,60,85,75,10
11580,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,60,30,40,85,75,10
11581,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,40,20,40,85,75,10
11582,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,40,85,75,10
11583,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,30,40,85,75,10
11584,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,60,30,60,85,75,10
11585,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,60,85,75,10
11586,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,60,60,20,60,85,75,10
11587,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,30,40,85,75,10
11588,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,60,20,40,85,75,10
11589,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,30,60,85,75,10
11590,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,30,40,85,75,10
11591,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,60,30,60,85,75,10
11592,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,20,60,85,75,10
11593,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,40,60,30,60,85,75,10
11594,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,40,85,75,10
11595,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,20,40,85,75,10
11596,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,20,60,85,75,10
11597,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,40,85,75,10
11598,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,20,40,85,75,10
11599,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,20,40,85,75,10
11600,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,60,85,75,10
11601,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,30,60,85,75,10
11602,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,30,60,85,75,10
11603,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,20,60,85,75,10
11604,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,20,40,85,75,10
11605,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,60,30,60,85,75,10
11606,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,30,40,85,75,10
11607,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,30,40,85,75,10
11608,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,45,45,50,40,40,20,60,85,75,10
11609,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,60,85,75,10
11610,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,20,60,85,75,10
11611,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,30,40,85,75,10
11612,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,20,40,85,75,10
11613,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,60,85,75,10
11614,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,60,20,40,85,75,10
11615,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,30,40,85,75,10
11616,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,20,60,85,75,10
11617,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,30,60,85,75,10
11618,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,40,20,40,85,75,10
11619,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,20,60,85,75,10
11620,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,60,30,60,85,75,10
11621,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,40,60,30,40,85,75,10
11622,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,60,85,75,10
11623,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,40,40,20,40,85,75,10
11624,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,60,20,40,85,75,10
11625,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,30,40,85,75,10
11626,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,40,60,30,40,85,75,10
11627,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,20,60,85,75,10
11628,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,20,40,85,75,10
11629,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,60,85,75,10
11630,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,40,85,75,10
11631,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,20,40,85,75,10
11632,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,20,40,85,75,10
11633,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,20,40,85,75,10
11634,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,25,45,45,50,40,40,30,40,85,75,10
11635,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,30,60,85,75,10
11636,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,40,85,75,10
11637,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,40,85,75,10
11638,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,30,60,85,75,10
11639,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,30,60,85,75,10
11640,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,40,60,30,60,85,75,10
11641,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,20,40,85,75,10
11642,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,20,60,85,75,10
11643,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,40,85,75,10
11644,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,60,40,30,40,85,75,10
11645,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,40,20,40,85,75,10
11646,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,40,40,30,60,85,75,10
11647,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,30,40,85,75,10
11648,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,60,20,60,85,75,10
11649,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,20,60,5,45,45,50,40,60,20,60,85,75,10
11650,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,40,40,30,40,85,75,10
11651,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,20,40,85,75,10
11652,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,30,60,85,75,10
11653,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,60,40,20,60,85,75,10
11654,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,25,45,45,50,60,40,20,40,85,75,10
11655,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,60,30,60,85,75,10
11656,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,60,85,75,10
11657,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,60,30,40,85,75,10
11658,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,60,40,20,60,85,75,10
11659,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,40,60,20,60,85,75,10
11660,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,30,40,85,75,10
11661,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,30,40,85,75,10
11662,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,40,85,75,10
11663,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,20,60,85,75,10
11664,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,30,40,85,75,10
11665,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,40,20,40,85,75,10
11666,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,20,40,85,75,10
11667,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,30,60,85,75,10
11668,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,60,20,60,85,75,10
11669,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,30,60,85,75,10
11670,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,20,40,85,75,10
11671,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,40,40,20,60,85,75,10
11672,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,60,85,75,10
11673,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,60,40,20,40,85,75,10
11674,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,40,40,20,40,85,75,10
11675,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,40,60,5,45,45,50,60,60,20,60,85,75,10
11676,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,60,60,30,60,85,75,10
11677,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,25,45,45,50,40,60,30,60,85,75,10
11678,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,25,45,45,50,60,60,30,40,85,75,10
11679,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,40,60,5,45,45,50,40,40,20,40,85,75,10
11680,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,20,60,5,45,45,50,60,40,20,40,85,75,10
11681,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,25,20,60,5,45,45,50,60,40,30,60,85,75,10
11682,60,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,25,40,60,25,45,45,50,40,60,30,60,85,75,10
11683,40,10,33,20,25,20,10,10,25,50,24,60,20,50,55,10,5,20,60,5,45,45,50,40,40,30,40,85,75,10
11684,60,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,25,45,45,50,40,40,20,40,85,75,10
11685,40,10,33,20,25,20,10,10,25,25,24,60,20,50,55,10,5,40,60,5,45,45,50,40,60,20,60,85,75,10
